Urun_ID,Ana_Kategori,Alt_Kategori,Marka,Model,Fiyat_TL,Kaynak_Site,Segment,Kullanim_Amaci,Ozellikler,Enerji_Sinifi,Renk,Garanti_Ay,Puan,Yorum_Sayisi,Stok_Durumu,Elektrikli_Mi,Fiyat_Guncelleme_Tarihi,Fiyat_Notu,Akakce_Arama_Link,Hepsiburada_Arama_Link,Amazon_Arama_Link,Teknosa_Arama_Link,Vatan_Arama_Link,Topluluk_Puani,Populerlik
EV-01079,Süpürgeler,Dikey Süpürge,Fakir,Fakir Dikey Süpürge FAK-DIK-1079,45500,Hepsiburada,Fiyat/Performans,Ev Temizliği,"593 W motor, Siklon filtre, Kablosuz",A++,Turuncu,24,55,12010,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Fakir+Dikey+S%C3%BCp%C3%BCrge+FAK-DIK-1079,https://www.hepsiburada.com/ara?q=Fakir+Dikey+S%C3%BCp%C3%BCrge+FAK-DIK-1079,https://www.amazon.com.tr/s?k=Fakir+Dikey+S%C3%BCp%C3%BCrge+FAK-DIK-1079,https://www.teknosa.com/arama/?s=Fakir+Dikey+S%C3%BCp%C3%BCrge+FAK-DIK-1079,https://www.vatanbilgisayar.com/arama/Fakir+Dikey+S%C3%BCp%C3%BCrge+FAK-DIK-1079,55,Yüksek
EV-01080,İçecek Hazırlama,Filtre Kahve Makinesi,Fakir,Fakir Filtre Kahve Makinesi FAK-FIL-1080,5500,Vatan Bilgisayar,Premium,Günlük Kullanım,"1737 W, ısı ayarı",C,Inox,24,47,3177,Hızlı teslimat,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Fakir+Filtre+Kahve+Makinesi+FAK-FIL-1080,https://www.hepsiburada.com/ara?q=Fakir+Filtre+Kahve+Makinesi+FAK-FIL-1080,https://www.amazon.com.tr/s?k=Fakir+Filtre+Kahve+Makinesi+FAK-FIL-1080,https://www.teknosa.com/arama/?s=Fakir+Filtre+Kahve+Makinesi+FAK-FIL-1080,https://www.vatanbilgisayar.com/arama/Fakir+Filtre+Kahve+Makinesi+FAK-FIL-1080,47,Çok Yüksek
EV-01081,Süpürgeler,Halı Yıkama Makinesi,Arzum,Arzum Halı Yıkama Makinesi ARZ-HAL-1081,8400,Hepsiburada,Üst,Pratik Kullanım,"1344 W, günlük kullanıma uygun, kompakt tasarım",A,Inox,12,58,3406,Hızlı teslimat,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Arzum+Hal%C4%B1+Y%C4%B1kama+Makinesi+ARZ-HAL-1081,https://www.hepsiburada.com/ara?q=Arzum+Hal%C4%B1+Y%C4%B1kama+Makinesi+ARZ-HAL-1081,https://www.amazon.com.tr/s?k=Arzum+Hal%C4%B1+Y%C4%B1kama+Makinesi+ARZ-HAL-1081,https://www.teknosa.com/arama/?s=Arzum+Hal%C4%B1+Y%C4%B1kama+Makinesi+ARZ-HAL-1081,https://www.vatanbilgisayar.com/arama/Arzum+Hal%C4%B1+Y%C4%B1kama+Makinesi+ARZ-HAL-1081,58,Yüksek
EV-01082,Mutfak,Mikser,Fakir,Fakir Mikser FAK-MIK-1082,3850,Amazon Türkiye,Fiyat/Performans,Ev Kullanımı,"726 W, cam hazne",A,Beyaz,24,52,9911,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Fakir+Mikser+FAK-MIK-1082,https://www.hepsiburada.com/ara?q=Fakir+Mikser+FAK-MIK-1082,https://www.amazon.com.tr/s?k=Fakir+Mikser+FAK-MIK-1082,https://www.teknosa.com/arama/?s=Fakir+Mikser+FAK-MIK-1082,https://www.vatanbilgisayar.com/arama/Fakir+Mikser+FAK-MIK-1082,52,Yüksek
EV-01083,Evcil Hayvan Ürünleri,Kedi Köpek Tıraş Makinesi,Goldmaster,Goldmaster Kedi Köpek Tıraş Makinesi GOL-KED-1083,6900,Hepsiburada,Premium,Pratik Kullanım,"1500 W, günlük kullanıma uygun, kompakt tasarım",A+++,Siyah,36,49,4275,Hızlı teslimat,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Goldmaster+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+GOL-KED-1083,https://www.hepsiburada.com/ara?q=Goldmaster+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+GOL-KED-1083,https://www.amazon.com.tr/s?k=Goldmaster+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+GOL-KED-1083,https://www.teknosa.com/arama/?s=Goldmaster+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+GOL-KED-1083,https://www.vatanbilgisayar.com/arama/Goldmaster+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+GOL-KED-1083,49,Yüksek
EV-01084,İçecek Hazırlama,Espresso Kahve Makinesi,Siemens,Siemens Espresso Kahve Makinesi SIE-ESP-1084,63250,n11,Premium,Ev Kullanımı,"1618 W, çelik gövde",B,Turuncu,36,65,668,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Siemens+Espresso+Kahve+Makinesi+SIE-ESP-1084,https://www.hepsiburada.com/ara?q=Siemens+Espresso+Kahve+Makinesi+SIE-ESP-1084,https://www.amazon.com.tr/s?k=Siemens+Espresso+Kahve+Makinesi+SIE-ESP-1084,https://www.teknosa.com/arama/?s=Siemens+Espresso+Kahve+Makinesi+SIE-ESP-1084,https://www.vatanbilgisayar.com/arama/Siemens+Espresso+Kahve+Makinesi+SIE-ESP-1084,65,Yüksek
EV-01085,İçecek Hazırlama,Su Isıtıcı & Kettle,Arzum,Arzum Su Isıtıcı & Kettle ARZ-SU -1085,2300,n11,Fiyat/Performans,Günlük Kullanım,"1550 W, ısı ayarı",C,Lacivert,24,53,11844,Az stok,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Arzum+Su+Is%C4%B1t%C4%B1c%C4%B1+%26+Kettle+ARZ-SU+-1085,https://www.hepsiburada.com/ara?q=Arzum+Su+Is%C4%B1t%C4%B1c%C4%B1+%26+Kettle+ARZ-SU+-1085,https://www.amazon.com.tr/s?k=Arzum+Su+Is%C4%B1t%C4%B1c%C4%B1+%26+Kettle+ARZ-SU+-1085,https://www.teknosa.com/arama/?s=Arzum+Su+Is%C4%B1t%C4%B1c%C4%B1+%26+Kettle+ARZ-SU+-1085,https://www.vatanbilgisayar.com/arama/Arzum+Su+Is%C4%B1t%C4%B1c%C4%B1+%26+Kettle+ARZ-SU+-1085,53,Orta
EV-01086,Hava Nemlendirici & Temizleyiciler,Hava Temizleyici,Philips,Philips Hava Temizleyici PHI-HAV-1086,21500,Teknosa,Giriş,Hava Kalitesi,"UV-C filtre, 51 m² etki alanı",Belirtilmemiş,Inox,24,69,1228,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Philips+Hava+Temizleyici+PHI-HAV-1086,https://www.hepsiburada.com/ara?q=Philips+Hava+Temizleyici+PHI-HAV-1086,https://www.amazon.com.tr/s?k=Philips+Hava+Temizleyici+PHI-HAV-1086,https://www.teknosa.com/arama/?s=Philips+Hava+Temizleyici+PHI-HAV-1086,https://www.vatanbilgisayar.com/arama/Philips+Hava+Temizleyici+PHI-HAV-1086,69,Yüksek
EV-01087,Mutfak,Airfryer,Cosori,Cosori Airfryer COS-AIR-1087,17100,n11,Üst,Pratik Yemek,"8 L hazne, 1236 W, sıcak hava teknolojisi",Belirtilmemiş,Gri,24,59,4240,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Cosori+Airfryer+COS-AIR-1087,https://www.hepsiburada.com/ara?q=Cosori+Airfryer+COS-AIR-1087,https://www.amazon.com.tr/s?k=Cosori+Airfryer+COS-AIR-1087,https://www.teknosa.com/arama/?s=Cosori+Airfryer+COS-AIR-1087,https://www.vatanbilgisayar.com/arama/Cosori+Airfryer+COS-AIR-1087,59,Yüksek
EV-01088,İçecek Hazırlama,Filtre Kahve Makinesi,Tefal,Tefal Filtre Kahve Makinesi TEF-FIL-1088,3750,Teknosa,Fiyat/Performans,Pratik Kullanım,"1124 W, çelik gövde",C,Krem,36,49,5039,Hızlı teslimat,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Tefal+Filtre+Kahve+Makinesi+TEF-FIL-1088,https://www.hepsiburada.com/ara?q=Tefal+Filtre+Kahve+Makinesi+TEF-FIL-1088,https://www.amazon.com.tr/s?k=Tefal+Filtre+Kahve+Makinesi+TEF-FIL-1088,https://www.teknosa.com/arama/?s=Tefal+Filtre+Kahve+Makinesi+TEF-FIL-1088,https://www.vatanbilgisayar.com/arama/Tefal+Filtre+Kahve+Makinesi+TEF-FIL-1088,49,Orta
EV-01089,Evcil Hayvan Ürünleri,Kedi Köpek Tıraş Makinesi,Trixie,Trixie Kedi Köpek Tıraş Makinesi TRI-KED-1089,2750,Trendyol,Orta,Ev Kullanımı,"1704 W, günlük kullanıma uygun, kompakt tasarım",A++,Siyah,24,54,6310,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Trixie+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+TRI-KED-1089,https://www.hepsiburada.com/ara?q=Trixie+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+TRI-KED-1089,https://www.amazon.com.tr/s?k=Trixie+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+TRI-KED-1089,https://www.teknosa.com/arama/?s=Trixie+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+TRI-KED-1089,https://www.vatanbilgisayar.com/arama/Trixie+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+TRI-KED-1089,54,Orta
EV-01090,Süpürgeler,Islak Kuru Süpürge,Bosch,Bosch Islak Kuru Süpürge BOS-ISL-1090,3050,Teknosa,Üst,Pratik Kullanım,"2162 W motor, Siklon filtre, Kablosuz",A+,Gri,12,64,12228,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Bosch+Islak+Kuru+S%C3%BCp%C3%BCrge+BOS-ISL-1090,https://www.hepsiburada.com/ara?q=Bosch+Islak+Kuru+S%C3%BCp%C3%BCrge+BOS-ISL-1090,https://www.amazon.com.tr/s?k=Bosch+Islak+Kuru+S%C3%BCp%C3%BCrge+BOS-ISL-1090,https://www.teknosa.com/arama/?s=Bosch+Islak+Kuru+S%C3%BCp%C3%BCrge+BOS-ISL-1090,https://www.vatanbilgisayar.com/arama/Bosch+Islak+Kuru+S%C3%BCp%C3%BCrge+BOS-ISL-1090,64,Çok Yüksek
EV-01091,Aydınlatma Ürünleri,Masa & Gece Lambası,Baseus,Baseus Masa & Gece Lambası BAS-MAS-1091,2850,Amazon Türkiye,Premium,Ev Kullanımı,"RGB, 20 W, dimmer destekli",A,Siyah,24,55,8620,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Baseus+Masa+%26+Gece+Lambas%C4%B1+BAS-MAS-1091,https://www.hepsiburada.com/ara?q=Baseus+Masa+%26+Gece+Lambas%C4%B1+BAS-MAS-1091,https://www.amazon.com.tr/s?k=Baseus+Masa+%26+Gece+Lambas%C4%B1+BAS-MAS-1091,https://www.teknosa.com/arama/?s=Baseus+Masa+%26+Gece+Lambas%C4%B1+BAS-MAS-1091,https://www.vatanbilgisayar.com/arama/Baseus+Masa+%26+Gece+Lambas%C4%B1+BAS-MAS-1091,55,Orta
EV-01092,Mutfak,Blender,Arzum,Arzum Blender ARZ-BLE-1092,3650,Trendyol,Orta,Günlük Kullanım,"803 W, çelik bıçak",A,Turuncu,12,47,11955,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Arzum+Blender+ARZ-BLE-1092,https://www.hepsiburada.com/ara?q=Arzum+Blender+ARZ-BLE-1092,https://www.amazon.com.tr/s?k=Arzum+Blender+ARZ-BLE-1092,https://www.teknosa.com/arama/?s=Arzum+Blender+ARZ-BLE-1092,https://www.vatanbilgisayar.com/arama/Arzum+Blender+ARZ-BLE-1092,47,Yüksek
EV-01093,Aydınlatma Ürünleri,Masa & Gece Lambası,Philips,Philips Masa & Gece Lambası PHI-MAS-1093,6500,Teknosa,Orta,Pratik Kullanım,"RGB, 15 W, dimmer destekli",B,Beyaz,24,68,6543,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Philips+Masa+%26+Gece+Lambas%C4%B1+PHI-MAS-1093,https://www.hepsiburada.com/ara?q=Philips+Masa+%26+Gece+Lambas%C4%B1+PHI-MAS-1093,https://www.amazon.com.tr/s?k=Philips+Masa+%26+Gece+Lambas%C4%B1+PHI-MAS-1093,https://www.teknosa.com/arama/?s=Philips+Masa+%26+Gece+Lambas%C4%B1+PHI-MAS-1093,https://www.vatanbilgisayar.com/arama/Philips+Masa+%26+Gece+Lambas%C4%B1+PHI-MAS-1093,68,Çok Yüksek
EV-01094,İçecek Hazırlama,Espresso Kahve Makinesi,Sage,Sage Espresso Kahve Makinesi SAG-ESP-1094,39500,Trendyol,Fiyat/Performans,Günlük Kullanım,"2132 W, otomatik kapanma",A++,Turuncu,24,63,12129,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Sage+Espresso+Kahve+Makinesi+SAG-ESP-1094,https://www.hepsiburada.com/ara?q=Sage+Espresso+Kahve+Makinesi+SAG-ESP-1094,https://www.amazon.com.tr/s?k=Sage+Espresso+Kahve+Makinesi+SAG-ESP-1094,https://www.teknosa.com/arama/?s=Sage+Espresso+Kahve+Makinesi+SAG-ESP-1094,https://www.vatanbilgisayar.com/arama/Sage+Espresso+Kahve+Makinesi+SAG-ESP-1094,63,Orta
EV-01095,Akıllı Ev Sistemleri,Akıllı Kapı Zili,Ring,Ring Akıllı Kapı Zili RIN-AKI-1095,9300,Hepsiburada,Üst,Günlük Kullanım,"Wi-Fi/Bluetooth, mobil uygulama, Google Assistant uyumlu",B,Krem,24,56,12029,Az stok,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Ring+Ak%C4%B1ll%C4%B1+Kap%C4%B1+Zili+RIN-AKI-1095,https://www.hepsiburada.com/ara?q=Ring+Ak%C4%B1ll%C4%B1+Kap%C4%B1+Zili+RIN-AKI-1095,https://www.amazon.com.tr/s?k=Ring+Ak%C4%B1ll%C4%B1+Kap%C4%B1+Zili+RIN-AKI-1095,https://www.teknosa.com/arama/?s=Ring+Ak%C4%B1ll%C4%B1+Kap%C4%B1+Zili+RIN-AKI-1095,https://www.vatanbilgisayar.com/arama/Ring+Ak%C4%B1ll%C4%B1+Kap%C4%B1+Zili+RIN-AKI-1095,56,Orta
EV-01096,Mutfak,Blender,Tefal,Tefal Blender TEF-BLE-1096,10500,MediaMarkt,Fiyat/Performans,Günlük Kullanım,"1053 W, çoklu hız ayarı",A+++,Inox,36,55,8812,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Tefal+Blender+TEF-BLE-1096,https://www.hepsiburada.com/ara?q=Tefal+Blender+TEF-BLE-1096,https://www.amazon.com.tr/s?k=Tefal+Blender+TEF-BLE-1096,https://www.teknosa.com/arama/?s=Tefal+Blender+TEF-BLE-1096,https://www.vatanbilgisayar.com/arama/Tefal+Blender+TEF-BLE-1096,55,Orta
EV-01097,Isıtma & Soğutma,Şofben & Termosifon,Arçelik,Arçelik Şofben & Termosifon ARÇ-ŞOF-1097,16600,Hepsiburada,Orta,Pratik Kullanım,"1397 W, günlük kullanıma uygun, kompakt tasarım",A+,Siyah,12,55,3537,Hızlı teslimat,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Ar%C3%A7elik+%C5%9Eofben+%26+Termosifon+AR%C3%87-%C5%9EOF-1097,https://www.hepsiburada.com/ara?q=Ar%C3%A7elik+%C5%9Eofben+%26+Termosifon+AR%C3%87-%C5%9EOF-1097,https://www.amazon.com.tr/s?k=Ar%C3%A7elik+%C5%9Eofben+%26+Termosifon+AR%C3%87-%C5%9EOF-1097,https://www.teknosa.com/arama/?s=Ar%C3%A7elik+%C5%9Eofben+%26+Termosifon+AR%C3%87-%C5%9EOF-1097,https://www.vatanbilgisayar.com/arama/Ar%C3%A7elik+%C5%9Eofben+%26+Termosifon+AR%C3%87-%C5%9EOF-1097,55,Yüksek
EV-01098,Süpürgeler,Robot Süpürge,Viomi,Viomi Robot Süpürge VIO-ROB-1098,31750,Vatan Bilgisayar,Orta,Akıllı Ev,"Lidar navigasyon, 4562 Pa emiş, 194 dk çalışma",B,Krem,36,60,10081,Az stok,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Viomi+Robot+S%C3%BCp%C3%BCrge+VIO-ROB-1098,https://www.hepsiburada.com/ara?q=Viomi+Robot+S%C3%BCp%C3%BCrge+VIO-ROB-1098,https://www.amazon.com.tr/s?k=Viomi+Robot+S%C3%BCp%C3%BCrge+VIO-ROB-1098,https://www.teknosa.com/arama/?s=Viomi+Robot+S%C3%BCp%C3%BCrge+VIO-ROB-1098,https://www.vatanbilgisayar.com/arama/Viomi+Robot+S%C3%BCp%C3%BCrge+VIO-ROB-1098,60,Yüksek
EV-01099,Mutfak,Dondurma Makinesi,Yonanas,Yonanas Dondurma Makinesi YON-DON-1099,16100,Teknosa,Fiyat/Performans,Ev Kullanımı,"2176 W, günlük kullanıma uygun, kompakt tasarım",B,Inox,24,59,4924,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Yonanas+Dondurma+Makinesi+YON-DON-1099,https://www.hepsiburada.com/ara?q=Yonanas+Dondurma+Makinesi+YON-DON-1099,https://www.amazon.com.tr/s?k=Yonanas+Dondurma+Makinesi+YON-DON-1099,https://www.teknosa.com/arama/?s=Yonanas+Dondurma+Makinesi+YON-DON-1099,https://www.vatanbilgisayar.com/arama/Yonanas+Dondurma+Makinesi+YON-DON-1099,59,Orta
EV-01100,Evcil Hayvan Ürünleri,Kedi Köpek Tıraş Makinesi,Pawise,Pawise Kedi Köpek Tıraş Makinesi PAW-KED-1100,7700,Amazon Türkiye,Üst,Günlük Kullanım,"1398 W, günlük kullanıma uygun, kompakt tasarım",A+++,Lacivert,12,59,12411,Hızlı teslimat,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Pawise+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+PAW-KED-1100,https://www.hepsiburada.com/ara?q=Pawise+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+PAW-KED-1100,https://www.amazon.com.tr/s?k=Pawise+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+PAW-KED-1100,https://www.teknosa.com/arama/?s=Pawise+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+PAW-KED-1100,https://www.vatanbilgisayar.com/arama/Pawise+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+PAW-KED-1100,59,Yüksek
EV-01101,Hava Nemlendirici & Temizleyiciler,Hava Nemlendirici,Philips,Philips Hava Nemlendirici PHI-HAV-1101,3650,n11,Giriş,Günlük Kullanım,"Aktif karbon filtre, 41 m² etki alanı",C,Gri,24,66,5006,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Philips+Hava+Nemlendirici+PHI-HAV-1101,https://www.hepsiburada.com/ara?q=Philips+Hava+Nemlendirici+PHI-HAV-1101,https://www.amazon.com.tr/s?k=Philips+Hava+Nemlendirici+PHI-HAV-1101,https://www.teknosa.com/arama/?s=Philips+Hava+Nemlendirici+PHI-HAV-1101,https://www.vatanbilgisayar.com/arama/Philips+Hava+Nemlendirici+PHI-HAV-1101,66,Yüksek
EV-01102,Mutfak,Blender,Tefal,Tefal Blender TEF-BLE-1102,5600,Teknosa,Fiyat/Performans,Ev Kullanımı,"610 W, çoklu hız ayarı",A+,Inox,12,54,8705,Az stok,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Tefal+Blender+TEF-BLE-1102,https://www.hepsiburada.com/ara?q=Tefal+Blender+TEF-BLE-1102,https://www.amazon.com.tr/s?k=Tefal+Blender+TEF-BLE-1102,https://www.teknosa.com/arama/?s=Tefal+Blender+TEF-BLE-1102,https://www.vatanbilgisayar.com/arama/Tefal+Blender+TEF-BLE-1102,54,Orta
EV-01103,Mutfak,Su Arıtma,Beko,Beko Su Arıtma BEK-SU -1103,7900,n11,Premium,Pratik Kullanım,"1756 W, günlük kullanıma uygun, kompakt tasarım",A++,Lacivert,12,58,2602,Hızlı teslimat,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Beko+Su+Ar%C4%B1tma+BEK-SU+-1103,https://www.hepsiburada.com/ara?q=Beko+Su+Ar%C4%B1tma+BEK-SU+-1103,https://www.amazon.com.tr/s?k=Beko+Su+Ar%C4%B1tma+BEK-SU+-1103,https://www.teknosa.com/arama/?s=Beko+Su+Ar%C4%B1tma+BEK-SU+-1103,https://www.vatanbilgisayar.com/arama/Beko+Su+Ar%C4%B1tma+BEK-SU+-1103,58,Yüksek
EV-01104,Evcil Hayvan Ürünleri,Otomatik Mama Kabı,Petcube,Petcube Otomatik Mama Kabı PET-OTO-1104,13500,Trendyol,Üst,Ev Kullanımı,"1159 W, günlük kullanıma uygun, kompakt tasarım",A++,Krem,24,55,7747,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Petcube+Otomatik+Mama+Kab%C4%B1+PET-OTO-1104,https://www.hepsiburada.com/ara?q=Petcube+Otomatik+Mama+Kab%C4%B1+PET-OTO-1104,https://www.amazon.com.tr/s?k=Petcube+Otomatik+Mama+Kab%C4%B1+PET-OTO-1104,https://www.teknosa.com/arama/?s=Petcube+Otomatik+Mama+Kab%C4%B1+PET-OTO-1104,https://www.vatanbilgisayar.com/arama/Petcube+Otomatik+Mama+Kab%C4%B1+PET-OTO-1104,55,Yüksek
EV-01105,Mutfak,Su Arıtma,Brita,Brita Su Arıtma BRI-SU -1105,10500,Vatan Bilgisayar,Premium,Günlük Kullanım,"1961 W, günlük kullanıma uygun, kompakt tasarım",A,Siyah,36,56,6849,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Brita+Su+Ar%C4%B1tma+BRI-SU+-1105,https://www.hepsiburada.com/ara?q=Brita+Su+Ar%C4%B1tma+BRI-SU+-1105,https://www.amazon.com.tr/s?k=Brita+Su+Ar%C4%B1tma+BRI-SU+-1105,https://www.teknosa.com/arama/?s=Brita+Su+Ar%C4%B1tma+BRI-SU+-1105,https://www.vatanbilgisayar.com/arama/Brita+Su+Ar%C4%B1tma+BRI-SU+-1105,56,Yüksek
EV-01106,Evcil Hayvan Ürünleri,Otomatik Mama Kabı,Petkit,Petkit Otomatik Mama Kabı PET-OTO-1106,15200,Hepsiburada,Üst,Günlük Kullanım,"1755 W, günlük kullanıma uygun, kompakt tasarım",C,Krem,24,53,3328,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Petkit+Otomatik+Mama+Kab%C4%B1+PET-OTO-1106,https://www.hepsiburada.com/ara?q=Petkit+Otomatik+Mama+Kab%C4%B1+PET-OTO-1106,https://www.amazon.com.tr/s?k=Petkit+Otomatik+Mama+Kab%C4%B1+PET-OTO-1106,https://www.teknosa.com/arama/?s=Petkit+Otomatik+Mama+Kab%C4%B1+PET-OTO-1106,https://www.vatanbilgisayar.com/arama/Petkit+Otomatik+Mama+Kab%C4%B1+PET-OTO-1106,53,Yüksek
EV-01107,İçecek Hazırlama,Filtre Kahve Makinesi,Russell Hobbs,Russell Hobbs Filtre Kahve Makinesi RUS-FIL-1107,3800,Teknosa,Premium,Günlük Kullanım,"1240 W, çelik gövde",B,Turuncu,24,52,12123,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Russell+Hobbs+Filtre+Kahve+Makinesi+RUS-FIL-1107,https://www.hepsiburada.com/ara?q=Russell+Hobbs+Filtre+Kahve+Makinesi+RUS-FIL-1107,https://www.amazon.com.tr/s?k=Russell+Hobbs+Filtre+Kahve+Makinesi+RUS-FIL-1107,https://www.teknosa.com/arama/?s=Russell+Hobbs+Filtre+Kahve+Makinesi+RUS-FIL-1107,https://www.vatanbilgisayar.com/arama/Russell+Hobbs+Filtre+Kahve+Makinesi+RUS-FIL-1107,52,Yüksek
EV-01108,İçecek Hazırlama,Kapsüllü Kahve Makinesi,Tchibo,Tchibo Kapsüllü Kahve Makinesi TCH-KAP-1108,7100,Amazon Türkiye,Üst,Pratik Kullanım,"1762 W, otomatik kapanma",Belirtilmemiş,Mor,36,52,11832,Az stok,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Tchibo+Kaps%C3%BCll%C3%BC+Kahve+Makinesi+TCH-KAP-1108,https://www.hepsiburada.com/ara?q=Tchibo+Kaps%C3%BCll%C3%BC+Kahve+Makinesi+TCH-KAP-1108,https://www.amazon.com.tr/s?k=Tchibo+Kaps%C3%BCll%C3%BC+Kahve+Makinesi+TCH-KAP-1108,https://www.teknosa.com/arama/?s=Tchibo+Kaps%C3%BCll%C3%BC+Kahve+Makinesi+TCH-KAP-1108,https://www.vatanbilgisayar.com/arama/Tchibo+Kaps%C3%BCll%C3%BC+Kahve+Makinesi+TCH-KAP-1108,52,Yüksek
